region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
중앙부처,교육복지우선지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/WII000000200?administOrgCd=ALL,접수기관 별 상이,시도교육청 교육복지우선지원사업 소관부서,관할 시도교육청 / -,"서비스(돌봄),기타(교육)",,접수기관 별 상이,관할 시도교육청 (-),○ 접수기관에 문의,시도교육청 교육복지우선지원사업 소관부서,"서비스(돌봄), 기타(교육)",[법령] 초ㆍ중등교육법(제28조) [법령] 초ㆍ중등교육법 시행령(제54조) [행정규칙] 교육복지우선지원사업 관리·운영에 관한 규정(제6조),"지원대상
○ 수급자 학생, 교육감이 정하는 차상위 계층 학생, 한 부모 가족 보호 대상 학생, 탈북 및 다문화 학생, 특수교육대상 학생, 그 밖에 교육감이 정하는 학생

○ 초등학교·공민학교, 중학교·고등공민학교, 고등학교·고등기술학교, 특수학교, 각종학교 중 교육감이 자체 기준에 따라 지정하는 학교
 - 사업 대상 학생이 1명 이상 있는 모든 학교 중에서 해당 학교의 사업 대상 학생 수와 비율, 학교가 위치한 지역 여건 등을 종합적으로 고려하여 사업학교 지정
선정기준
○ 초등학교·공민학교, 중학교·고등공민학교, 고등학교·고등기술학교, 특수학교, 각종학교 중 교육감이 자체 기준에 따라 지정하는 학교

○ 사업 대상 학생이 1명 이상 있는 모든 학교 중에서 해당 학교의 사업 대상 학생 수와 비율, 학교가 위치한 지역 여건 등을 종합적으로 고려하여 사업학교 지정","지원내용
○ 취약계층 학생을 대상으로 학습, 문화·체험, 심리·정서, 보육·복지 등 종합적인 교육 프로그램 지원 
 - 학습 : 교육과정과 연계한 기초학습능력 확보 및 학습결손 치유·예방 프로그램 운영
 · 예시) 일대일 학습, 방과 후 학교 프로그램, 방학 중 캠프, 대학생 멘토링 등

 - 문화 체험 : 각종 현장체험학습 실시로 문화체험 기회 결핍을 해소하고 살아있는 학습 경험을 제공하여 교육 효과 극대화
 · 예시) 예술제, 축제, 캠프, 동아리, 자원봉사활동, 박물관 및 미술관 견학 등

 - 심리·심성 : 건강한 자아 형성 및 부적응 치유를 위한 맞춤형 상담 및 심리치료 지원
 · 예시) 학생상담 및 심리 검사, 심리 치료, 학교 부적응 예방 프로그램 참여 등

 - 복지 : 학교 - 가정 - 지역사회와 연계한 학생 통합 보호, 지원체계 구축
 · 예시) 치과, 안과 치료, 학습준비물 지원, 가정 방문, 간식비 등",관할 시도교육청 (☎-)
중앙부처,산모·신생아 건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/PTR000050390?administOrgCd=ALL,상시신청,보건소,해당지역 보건소 / -,이용권,javascript://,상시신청,해당지역 보건소 (-),"○ 신청대상: 국내에 주민등록(주민등록을 한 재외국민 포함) 또는 외국인 등록(적법한 유효기간 내의 등록)을 둔 출산 가정
 - 단, 부부 모두가 외국인인 경우 각 국내 체류자격 비자(사증) 종류가 F-2(거주), F-5(영주), F-6(결혼이민)인 경우에 한함

○ 신청권자: 산모 본인, 친족, 법정대리인, 담당공무원(직권신청)
 * 친족 범위(민법 제777조): 배우자, 8촌 이내의 혈족, 4촌 이내의 인척
 * 담당공무원이 직권 신청하는 경우 발급대상자의 동의를 받아야 하며, 동의를 받은 경우에는 발급대상자가 신청한 것으로 봄

○ 신청장소: 산모의 주민등록 주소지 관할 시.군.구(보건소)
 * 온라인 신청 : 복지로(www.bokjiro.go.kr), 정부24(www.gov.kr)
 * 시도와 시군구 예외지원 사항이 많으니 관할 보건소 등에 확인",보건소,이용권,[법령] 저출산ㆍ고령사회기본법 [법령] 사회서비스 이용 및 이용권 관리에 관한 법률 [법령] 모자보건법(제15조의18) [법령] 지방세법,"지원대상
○ 지원대상
 - 산모 또는 배우자가 생계·의료·주거·교육급여 수급자 또는 차상위계층*에 해당하는 출산가정
 * 차상위본인부담경감, 차상위자활, 차상위장애인, 차상위자격확인
 - 산모 및 배우자 등 해당 가구의 건강보험료 본인 부담금 합산액이 기준중위소득 150% 이하 금액에 해당하는 출산가정
 * 정해진 소득 기준을 초과하는 경우라도 예외적으로 지원이 필요하다고 인정되는 유형에 대해서는 시.도 또는 시.군.구가 별도의 기준은 정해 예외 지원 가능(자세한 사항은 해당 시.군.구(보건소) 문의)
선정기준
○ 신청대상
 - 산모 또는 배우자가 생계·의료·주거·교육급여 수급자 또는 차상위 계층에 해당하는 출산가정
 - 산모 및 배우자 등 해당가구의 건강보험료 본인부담금 합산액이 기준중위소득 150%이하 금액에 해당하는 출산가정
 
○ 신청기한 : 출산예정일 40일 전부터 출산일로부터 30일 까지
 * 임신 16주 이후 발생한 유산,사산의 경우 확인일로부터 30일 이내 신청(의사 소견서, 확인서 또는 사산(사태)증명서 첨부)
 * 미숙아,선천성 이상아 출산 등으로 입원한 경우에는 신생아의 퇴원일로부터 30일 이내 신청 가능(입,퇴원일이 명시된 진단서, 의사소견서, 입퇴원 확인서 등 첨부)","지원내용
○ 산모신생아 건강관리사가 일정 기간 출산 가정을 방문하여 산후 관리를 도와주는 서비스 이용권(바우처) 지원
 - (서비스기간) 태아유형(단태아/쌍생아/삼태아/사태아 이상)․출산순위(첫째/둘째/셋째 이상)․서비스기간 선택(단축/표준/연장)에 따라 5일~40일 
 - (정부지원금) 태아유형․출산순위․소득구간 및 서비스기간 선택 결과에 따라 차등 지원",해당지역 보건소 (☎-)
서울특별시,서울형긴급복지지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/611000000149?administOrgCd=ALL,상시신청,주민센터,관할 주민센터 / 02-120,"현금,현물",,상시신청,관할 주민센터 (02-120),"○ 방문 신청
 - 주민센터 : 거주지 관할 주민센터에 방문 신청",주민센터,"현금, 현물",[법령] 긴급복지지원법 [자치법규] 서울특별시 주민생활안정 지원에 관한 조례,"지원대상
○ 위기상황에 처한 중위소득 100%이하 서울시민 재산 409백만원 이하, 금융재산 10백만원 이하","지원내용
○ 긴급한 위기상황으로 어려움으로 겪는 취약계층 시민에게 생계비, 의료비, 주거비 등을 신속하게 지원",관할 주민센터 (☎02-120)
경기도,경기여성 취업지원금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/641000000140?administOrgCd=ALL,2025년 4월 25일(금) ~ 5월 15일(목) 18:00,,"경기도 고용평등과 / 031-8030-3232, 경기도일자리재단 북부사업본부 / 031-270-9881, 경기도일자리재단 북부사업본부 / 1522-3582","서비스(일자리),기타",https://apply.jobaba.net/bsns/bsnsListView.do,2025년 4월 25일(금) ~ 5월 15일(목) 18:00,"경기도 고용평등과 (031-8030-3232), 경기도일자리재단 북부사업본부 (031-270-9881), 경기도일자리재단 북부사업본부 (1522-3582)","○ 온라인 신청
- 해당 주소로 접속하여 필요한 내용을 입력하고 필요한 서류 업로드",,"서비스(일자리), 기타",[자치법규] 경기도 경력보유여성등의 경력 유지 및 경제활동 촉진에 관한 조례(제8조),"지원대상
○ 경기도 거주 1년 이상 거주 만35세~59세 여성 중 
○ 기준 중위소득 150%이하 가구의 
○ 적극적 구직의지가 있는 경력보유여성 등 미취업여성
중복혜택 안돼요
국민취업지원제도","지원내용
○ 지원대상 : 적극적 구직의지가 있는 만 35세~59세 여성 중 기준 중위소득 150% 이하 가구의 경기도 거주 1년 이상인 경력보유여성 등 미취업 여성 
 - 구직활동지원금 : 취업지원금 40만원 × 3개월(시군별 지역화폐로 지급)
 - 취업지원 서비스 : 취업진단, 상담, 교육, 취업연계 등","경기도 고용평등과 (☎031-8030-3232)
경기도일자리재단 북부사업본부 (☎031-270-9881)
경기도일자리재단 북부사업본부 (☎1522-3582)"
중앙부처,발달재활서비스,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/VOU000000050?administOrgCd=ALL,상시신청,주민센터,보건복지상담센터 / 129,이용권,,상시신청,보건복지상담센터 (129),읍면동 주민센터에 방문하여 신청,주민센터,이용권,[법령] 장애아동 복지지원법(제21조),"지원대상
○ 지원 대상
 - 만 18세 미만의 등록한 장애인(뇌 병변, 지적, 자폐성, 시각, 청각, 언어)으로 국민 기초 생활 보장 수급자 및 차상위계층, 기준 중위소득 180% 이하의 가구

○ 연령 기준
 - 신청일 현재 만 18세 미만 인자

○ 기타 기준
 - 신청일 현재, 장애인복지법 제33조에 따라 등록한 장애인(뇌병변 병, 지적, 자폐성, 시각, 청각, 언어), 다만 만 9세 미만의 경우 '발달재활서비스 의뢰서'와 검사 자료로 대체 가능
선정기준
○ 지원대상
 - 만 18세 미만의 등록한 장애인(뇌 병변, 지적, 자폐성, 시각, 청각, 언어)으로 국민 기초 생활 보장 수급자 및 차상위계층
 * 다만 만 9세 미만 장애가 예견되는 아동의 경우 '발달재활서비스 의뢰서'와 '전문의에 의한 검사 자료'를 토대로 서비스 신청 가능

○ 연령기준
 - 신청일 현재 만 18세 미만 인자

○ 소득기준
 - 기준 중위소득 180% 이하 가구별 차등 지원(0~8만원)","지원내용
○ 급여액
 - 기초생활보장 수급자: 25만원 지원(본인 부담금 면제)
 - 차상위계층: 23만원(본인 부담금 2만원)
 - 기준 중위소득 65% 이하: 21만원(본인 부담금 4만원)
 - 기준 중위소득 120% 이하: 19만원(본인 부담금 6만원)
 - 기준 중위소득 180% 이하: 17만원(본인 부담금 8만원)

○ 서비스 내용: 언어·청능, 미술·음악, 행동·놀이·심리운동 재활서비스 등",보건복지상담센터 (☎129)
울산광역시,지역사회서비스투자사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/631000000126?administOrgCd=ALL,"상반기(2. 3.~2. 7.), 하반기(미정)",주민센터,"복지정책과 / 052-229-3426, 지역사회서비스지원단 / 052-243-4800","이용권,기타",,"상반기(2. 3.~2. 7.), 하반기(미정)","복지정책과 (052-229-3426), 지역사회서비스지원단 (052-243-4800)","○ 방문 신청 
 - 주민등록 주소지 읍면동 행정복지센터에서 신청",주민센터,"이용권, 기타",[법령] 사회서비스 이용 및 이용권 관리에 관한 법률,"지원대상
○ 중위소득 180%이하의 가구(서비스별 상이)
○ 연령 기준 : 서비스별 상이
○ 기타 서비스별 자격요건 충족자
중복혜택 안돼요
○ 영유아 발달지원 서비스 : 아동청소년 심리지원 서비스, 장애아동발달재활서비스, 자녀 언어발달 지원서비스 ○ 그외 아동청소년심리지원서비스 등","지원내용
○ 지역사회서비스 투자사업
 - 지원대상 : 중위소득 180% 이하의 가구 ※서비스별 상이
 - 지원내용 : 총 15개사업
 ㆍ아동.청소년(4),노인.장애인(3),성인.가족(8)
 ※ 서비스금액 및 제공기간:서비스별 상이
 - 지원형태 : 사회서비스 전자바우처","복지정책과 (☎052-229-3426)
지역사회서비스지원단 (☎052-243-4800)"
중앙부처,고교학비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/GES000000130?administOrgCd=ALL,상시신청,주민센터,교육비원클릭 신청시스템 상담센터 / 1544-9654,현금(감면),http://oneclick.neis.go.kr/,상시신청,교육비원클릭 신청시스템 상담센터 (1544-9654),읍면동 주민센터를 방문하거나 온라인(복지로 누리집 또는 교육비원클릭시스템)으로 신청,주민센터,현금(감면),[법령] 초ㆍ중등교육법(제60조의4),"지원대상
○ 국민기초생활 보장 수급자(교육급여), 한부모가족 보호 대상자(법정한부모), 법정 차상위계층(차상위 자활, 본인 부담 경감, 장애수당 대상자 등)

○ 기타 저소득층 : 저소득층 가정(통상 중위소득 50~80% 내외)에 교육비 지원 신청을 받아, 예산 범위 내에서 대상자 선정(시도별로 대상 범위가 다르므로 해당 시도교육청 확인 요망)
선정기준
○ 지원 대상 : 저소득층 수급 자격(기초, 차상위, 한부모)을 보유하거나, 가구의 소득 인정액이 지원 기준에 해당하는 학생

○ 소득 인정액 기준 : 시.도 교육청, 교육비별로 기준 상이","지원내용
○ 고등학교 학비 : 입학금, 수업료, 학교운영지원비
 ※ 무상교육 제외학교 재학시 지급",교육비원클릭 신청시스템 상담센터 (☎1544-9654)
서울특별시,청년 부동산 중개보수 및 이사비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/611000000170?administOrgCd=ALL,2025.4.1.~2025.4.14.,,"미래청년기획관 / 02-120, 서울시 청년 부동산 중개보수 및 이사비 지원사업 콜센터 / 1877-9358",현금,https://youth.seoul.go.kr/,2025.4.1.~2025.4.14.,"미래청년기획관 (02-120), 서울시 청년 부동산 중개보수 및 이사비 지원사업 콜센터 (1877-9358)","○ 청년몽땅정보통 온라인신청
 - https://youth.seoul.go.kr",,현금,[법령] 청년기본법(제20조) [자치법규] 서울특별시 청년주거 기본 조례(제7조) [자치법규] 서울특별시 청년 기본 조례(제13조),"지원대상
○ (연령) 2025년 기준 만 19~39세 이하인 1985년생~2006년생 청년

○ (주소) 2023년 1월 1일 이후 서울시로 전입 또는 서울시 내에서 이사 후 신청 마감일까지 전입신고 완료한 청년 가구
 - 주민등록등본상 ‘함께 거주하는 동거인(부모 등)’이 있는 경우에도 신청 가능
 - 주민등록등본의 세대주 및 임대차계약서의 임차인은 신청자 청년 본인이어야 하며, 임차건물 소재지에 주민등록이 등재되어 있어야 함

○ (소득) 가구당 기준 중위소득 150% 이하

○ (재산) 신청자 본인 무주택자

○ (주택) 거래금액 2억원 이하 전·월세 거주
 ※ 거래금액 = 임차보증금 + (월세액 × 100)
 단, 거래금액이 5천만원 미만인 경우 = 임차보증금 + (월세액 × 70)
중복혜택 안돼요
-22.1.1.이후 서울로 전입 및 서울 내에서 이사 후 타 기관(중앙부처, 자치구 등)에서 중개보수 및 이사비 지원을 받은 사람 -국민기초생활수급자로 생계, 의료, 주거급여","지원내용
ㅇ 지원대상 : '23. 1. 1. 이후 서울시로 전입 또는 서울시 내에서 이사한 만 19세~39세 청년 가구
ㅇ 지원내용 : 부동산 중개보수, 이사비 및 종이가구 구입비 최대 40만원 한도 내 실비 지원 ※ 생애 1회
ㅇ 신청기간 : 2025. 4월, 8월 예정 (상하반기 모집)
ㅇ 신청방법 : 청년몽땅정보통(https://youth.seoul.go.kr) 신청
ㅇ 신청문의 : 콜센터(☎ 1877-9358)","미래청년기획관 (☎02-120)
서울시 청년 부동산 중개보수 및 이사비 지원사업 콜센터 (☎1877-9358)"
중앙부처,기존주택 매입임대주택 지원사업,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/999000000021?administOrgCd=ALL,접수기관별상이,한국토지주택공사,한국토지주택공사 / 1600-1004,기타,https://apply.lh.or.kr/,접수기관 별 상이,한국토지주택공사 (1600-1004),"방문, 인터넷",한국토지주택공사,기타,[법령] 공공주택 특별법 시행령(제37조) [법령] 공공주택 특별법 시행규칙(제20조) [법령] 공공주택 특별법(제43조) [행정규칙] 기존주택등 매입임대주택 업무처리지침,"지원대상
사업유형별 지원대상(순위별) *우선순위는 별도확인 필요

1. 일반 매입임대주택
○ 입주대상 : 입주자 선정기준일에 해당 사업대상지역에 주민등록이 등재된 무주택세대구성원
 - 1순위 : 생계·의료급여 수급자, 보호대상 한부모가족, 수급권자 및 차상위계층 중 최저주거기준에 미달하거나 소득 대비 임차료 비율이 30%이상인 자, 국민기초생활보장법 제2조제1호 또는 제10호에 해당하는 65세 이상인 자, 장애인등록증이 교부된 자 중 ‘해당세대의 월평균소득이 전년도 도시근로자 가구당 월평균소득’(이하 월평균소득 이라 한다)의 70% 이하(영구임대주택 자산기준 이하)인 자
 - 2순위 : 월평균소득 50% 이하(영구임대주택 자산 기준 이하)인 자, 장애인등록증이 교부된 자 중 월평균소득 100% 이하(영구임대주택 자산 기준 이하)인 자
 - 3순위 : 월평균소득 70% 이하인 자로서 시장 등이 선정하는 자(5인이상 가구 및 다자녀가구 또는 시장등이 해당물량의 30% 이내에서 입주자를 별도로 선정한 경우에만 해당)

2. 청년 매입임대주택
○ 입주대상 : 무주택자 청년(19세~39세)
 - 1순위 : 생계,주거,의료급여 수급자, 한부모가족, 국민기초생활보장법 제2조제10호에 해당하는 가구의 청년
 - 2순위 : 본인과 부모 합산 월평균소득의 100% 이하(국민임대주택 자산기준 이하)
 - 3순위 : 본인이 월평균소득의 100% 이하(행복주택(청년) 자산기준 이하)

3. 신혼부부 매입임대주택Ⅰ
○ 입주대상 : 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 70%(배우자가 소득이 있는 경우에는 90%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한보모가족, 6세 이하 자녀가 있는 혼인가구
 - 제1순위 : 임신 중(임신진단서 등으로 확인한다. 이하 같다)이거나 출산(자녀의 기본증명서상 출생신고일 기준으로 확인한다. 이하 같다)·입양(입양신고일 기준으로 확인한다. 이하 같다)하여 자녀(태아를 포함하며 「민법」상 미성년자로 한정한다. 이하 같다)가 있는 경우
 - 제2순위 : 자녀가 없는 신혼부부, 예비신혼부부
 - 제3순위 : 1,2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인가구

4. 신혼부부 매입임대주택Ⅱ
○ 입주대상 : 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 100%(배우자가 소득이 있는 경우에는 120%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 행복주택(신혼부부)의 자산기준을 충족하는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한보모가족, 6세 이하 자녀가 있는 혼인가구
 - 제1순위 : 임신 중이거나 출산·입양하여 자녀가 있는 경우
 - 제2순위 : 자녀가 없는 신혼부부, 예비신혼부부
 - 제3순위 : 1,2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인가구

* 보다 자세한 지원내용은 ""기존주택 매입임대주택 업무처리지침(국토부 훈령 제1281호)""에서 확인 가능
선정기준
<소득 및 자산 기준>

○ 소득기준 : 무주택세대구성원의 전년도 도시근로자 가구당 월평균 소득 기준(통계청 자료)
 - 소득 100% 기준: 1인 3,212,113원, 2인 4,844,370원, 3인 6,418,566원, 4인 7,200,809원, 5인 7,326,072원 (6인 이상은 1인 추가 시 453,753원 합산)


○ 자산기준 
 - 총자산 : 24,200만원(소득2분위_영구임대), 32,500만원(소득3분위_국민임대, 행복주택 신혼부부), 28,800만원(30~39세가구_행복주택 청년), 8,600만원(30세미만 가구_행복주택 대학생)

 - 자동차 가액 : 3,557만원

○ 부동산 기준 
 - 부동산 가액 : 21,550만원(분양전환)","지원내용
○ 도심내 최저소득계층이 현 생활권에서 저렴한 주거비 부담으로 거주할 수 있도록 공공사업자가 다가구주택 등을 매입하여 임대",한국토지주택공사 (☎1600-1004)
공공기관,형사 피의자·피고인 무료변호,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B27000100007?administOrgCd=ALL,상시신청,대한법률구조공단,(국번없이)132 법률상담 콜센타 / 132,기타,https://www.gov.kr/portal/rcvfvrSvc/svcFind/www.klac.or.kr,상시신청,(국번없이)132 법률상담 콜센타 (132),"○ 온라인 신청
 - 대한법률구조공단 홈페이지 : www.klac.or.kr 접속 후 """"사이버상담신청"""" 클릭

○ 방문 신청
 - 지부, 출장소, 지소

○ 기타
 - 전화 : 국번없이 132

※ 예약방법 
 - 전화(국번없이 132)
 - 대한법률구조공단 홈페이지(www.klac.or.kr)
 - 카카오톡 <친구찾기>에서 <대한법률구조공단> 검색",대한법률구조공단,기타,[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 국민(국내거주 외국인 포함)
 - 건강보험료 본인부담금 합산액이 기준중위소득 125% 이하인 자","지원내용
○ 경제적으로 어렵거나 법을 몰라서 법의 보호를 충분히 받지 못하는 형사 피의자, 피고인에 대하여 형사변호를 제공하여 국민의 기본적 인권을 옹호

○ 형사 피의자 또는 피고인에 대하여 무료변호",(국번없이)132 법률상담 콜센타 (☎132)
중앙부처,저소득장애인 장애심사용 진단서 발급비 및 검사비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/SPE000000030?administOrgCd=ALL,상시신청,주민센터,보건복지상담센터 / 129,현금,,상시신청,보건복지상담센터 (129),읍면동 주민센터에 방문하여 신청,주민센터,현금,"[법령] 장애인복지법(제30조) [법령] 장애인복지법(제30조, 제1항)","지원대상
○ 신규등록의 경우 지원대상 : 기초생활수급자 장애인

○ 재판정의 경우 지원대상 : 기초생활수급자 및 차상위 계층 장애인

※ 기초생활수급자 또는 차상위계층이면서 국가유공상이자인 경우는 보훈보상·지원대상자만 지원 가능
※ 장애정도 조정신청, 이의신청의 경우는 지원대상에서 제외
※ 직권재판정인경우 기초생활수급자 또는 차상위 외 일반인의 경우도 지원대상에 해당함
중복혜택 안돼요
타법에 따른 의료급여 대상자로 지원받은 경우 등에게 중복 지급되지 않도록 유의
선정기준
○ 진단서 발급일 또는 장애정도 결정일 당시에 수급자/차상위 계층이면 지원 가능

※ 장애정도 심사 완료 후에 수급자 등으로 선정된 경우는 지원 불가","지원내용
○ 진단서 발급비 지원 한도 
 - 지적, 자폐성, 정신 장애 : 4만 원 그 외의 장애 : 1만 5천 원

○ 검사비 지원 한도 : 10만원 범위 내에서 실비 지원

 (신청장소) 읍·면·동 주민센터에 신청",보건복지상담센터 (☎129)
전라남도,청년 취업자 주거비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/646000000136?administOrgCd=ALL,사업공고에 따른 신청,주민센터,청년희망과 / 061-286-2832,현금,,사업공고에 따른 신청,청년희망과 (061-286-2832),"○ 방문 신청 
 - 주민센터 : 주민등록 소재지 읍면동 주민센터 방문 신청",주민센터,현금,[자치법규] 전라남도 청년 및 신혼부부 등의 주거 지원 조례,"지원대상
○ 도내 거주 18세~45세 청년 노동자 및 사업자
중복혜택 안돼요
청년월세 한시 특별지원","지원내용
○ 청년 노동자 및 사업자에게 월 20만원 지원(최대 12개월)",청년희망과 (☎061-286-2832)
중앙부처,학교급식비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/GES000000140?administOrgCd=ALL,상시신청,주민센터,"교육비원클릭 신청시스템 상담센터 / 1544-9654, 대구시교육청 / 053-231-0000, 인천시교육청 / 032-420-8295, 광주시교육청 / 062-380-4500, 대전시교육청 / 042-616-8900, 울산시교육청 / 052-210-5400, 충북교육청 / 043-290-2000,2500, 충남교육청 / 041-640-7777, 전북교육청 / 063-239-3114, 전남교육청 / 061-260-0114~5, 경북교육청 / 054-804-3000, 경남교육청 / 055-268-1100, 제주도교육청 / 064-710-0602, 부산시교육청 / 051-1396, 경기도교육청 / 031-1396, 서울시교육청 / 02-1396, 강원도교육청 / 033-258-5114, 세종시교육청 / 044-320-3198",현금(감면),,상시신청,"교육비원클릭 신청시스템 상담센터 (1544-9654), 대구시교육청 (053-231-0000), 인천시교육청 (032-420-8295), 광주시교육청 (062-380-4500), 대전시교육청 (042-616-8900), 울산시교육청 (052-210-5400), 충북교육청 (043-290-2000,2500), 충남교육청 (041-640-7777), 전북교육청 (063-239-3114), 전남교육청 (061-260-0114~5), 경북교육청 (054-804-3000), 경남교육청 (055-268-1100), 제주도교육청 (064-710-0602), 부산시교육청 (051-1396), 경기도교육청 (031-1396), 서울시교육청 (02-1396), 강원도교육청 (033-258-5114), 세종시교육청 (044-320-3198)","○ 저소득층 급식비 지원 : 읍면동 주민센터 방문 또는 온라인 신청
 ※ 단, 무상급식의 경우 신청절차 별도 없음(시도교육청별로 지원대상 및 금액을 정하여 일괄지원)",주민센터,현금(감면),"[법령] 초ㆍ중등교육법(제60조의4) [법령] 초ㆍ중등교육법 시행령(제104조의2, 제1항)","지원대상
<저소득층 급식비 지원>
○ 저소득층 수급 자격자(기초, 한 부모, 법정 차상위)인 학생
○ 가구의 소득인정액이 시도교육청별 지원기준에 해당하는 학생
 ※ 소득 인정액은 시ㆍ도별로 상이함(관할 교육청으로 문의) 

○ 학교별 학교장 추천이 결정된 학생 등
<참고사항>
○ 현재 전국적으로 무상급식(점심)이 실시되고 있어, 저소득층 대상 교육비 지원(급식비) 여부에 대한 구체적인 내용은 반드시 해당 시도교육청에 문의하여 확인
선정기준
지원대상과 동일","지원내용
○ 학기 중 보호자가 부담할 급식비(중식비) 지원","교육비원클릭 신청시스템 상담센터 (☎1544-9654)
대구시교육청 (☎053-231-0000)
인천시교육청 (☎032-420-8295)
광주시교육청 (☎062-380-4500)
대전시교육청 (☎042-616-8900)
울산시교육청 (☎052-210-5400)
충북교육청 (☎043-290-2000,2500)
충남교육청 (☎041-640-7777)
전북교육청 (☎063-239-3114)
전남교육청 (☎061-260-0114~5)
경북교육청 (☎054-804-3000)
경남교육청 (☎055-268-1100)
제주도교육청 (☎064-710-0602)
부산시교육청 (☎051-1396)
경기도교육청 (☎031-1396)
서울시교육청 (☎02-1396)
강원도교육청 (☎033-258-5114)
세종시교육청 (☎044-320-3198)"
